node_id,node_type,zone_id,side,has_kansen,has_sidou,lon,lat,intersection_type,is_signalized,juusin_kansen,juusin_sidou,priority,notes
B-513243572-E,BOUNDARY,513243572,E,1.0,1.0,132.47517346798105,34.378848793019294,,,,,1.0,
B-513243572-N,BOUNDARY,513243572,N,1.0,1.0,132.47077531187145,34.37922195298467,,,,,1.0,
B-513243572-S,BOUNDARY,513243572,S,1.0,1.0,132.4691992117791,34.37501716308014,,,,,1.0,
B-513243572-W,BOUNDARY,513243572,W,1.0,1.0,132.46930608712395,34.37601419663448,,,,,1.0,
B-513243573-E,BOUNDARY,513243573,E,1.0,0.0,132.4690364680895,34.38109363722475,,,,,1.0,
B-513243573-N,BOUNDARY,513243573,N,1.0,1.0,132.46594826656846,34.383277799869866,,,,,1.0,
B-513243573-S,BOUNDARY,513243573,S,1.0,1.0,132.4672095919474,34.37904437705251,,,,,1.0,
B-513243573-W,BOUNDARY,513243573,W,1.0,1.0,132.46258344265462,34.38116406080613,,,,,1.0,
B-513243574-E,BOUNDARY,513243574,E,1.0,0.0,132.4745078388087,34.38119458873453,,,,,1.0,
B-513243574-N,BOUNDARY,513243574,N,1.0,0.0,132.4487846047448,34.387625801662644,,,,,1.0,
B-513243574-S,BOUNDARY,513243574,S,1.0,1.0,132.47077531187145,34.37922195298467,,,,,1.0,
B-513243574-W,BOUNDARY,513243574,W,1.0,0.0,132.4690364680895,34.38109363722475,,,,,1.0,
B-513243581-E,BOUNDARY,513243581,E,1.0,1.0,132.4811768583417,34.377536953393495,,,,,1.0,
B-513243581-N,BOUNDARY,513243581,N,1.0,1.0,132.4814751427486,34.379168126125194,,,,,1.0,
B-513243581-S,BOUNDARY,513243581,S,1.0,1.0,132.47681173953362,34.37483552947352,,,,,1.0,
B-513243581-W,BOUNDARY,513243581,W,1.0,1.0,132.47517346798105,34.378848793019294,,,,,1.0,
B-513243582-E,BOUNDARY,513243582,E,1.0,1.0,132.48735681330027,34.37545006750065,,,,,1.0,
B-513243582-N,BOUNDARY,513243582,N,1.0,1.0,132.48289383592618,34.37907387893124,,,,,1.0,
B-513243582-S,BOUNDARY,513243582,S,1.0,1.0,132.4849145444974,34.37465226818139,,,,,1.0,
B-513243582-W,BOUNDARY,513243582,W,1.0,1.0,132.4811768583417,34.377536953393495,,,,,1.0,
B-513243583-E,BOUNDARY,513243583,E,1.0,0.0,132.48104695632136,34.38122315025728,,,,,1.0,
B-513243583-N,BOUNDARY,513243583,N,1.0,1.0,132.4794804502516,34.38331776668503,,,,,1.0,
B-513243583-S,BOUNDARY,513243583,S,1.0,1.0,132.47611065771287,34.37915434304146,,,,,1.0,
B-513243583-W,BOUNDARY,513243583,W,1.0,0.0,132.4745078388087,34.38119458873453,,,,,1.0,
B-513243584-E,BOUNDARY,513243584,E,1.0,1.0,132.48730189085194,34.381307965314406,,,,,1.0,
B-513243584-N,BOUNDARY,513243584,N,1.0,1.0,132.48547341827705,34.38328762271634,,,,,1.0,
B-513243584-S,BOUNDARY,513243584,S,1.0,1.0,132.48188700084538,34.37903795926304,,,,,1.0,
B-513243584-W,BOUNDARY,513243584,W,1.0,0.0,132.48104695632136,34.38122315025728,,,,,1.0,
B-513243591-E,BOUNDARY,513243591,E,0.0,0.0,,,,,,,1.0,
B-513243591-N,BOUNDARY,513243591,N,0.0,0.0,,,,,,,1.0,
B-513243591-S,BOUNDARY,513243591,S,0.0,0.0,,,,,,,1.0,
B-513243591-W,BOUNDARY,513243591,W,1.0,1.0,132.48735681330027,34.37545006750065,,,,,1.0,
B-513243593-E,BOUNDARY,513243593,E,0.0,0.0,,,,,,,1.0,
B-513243593-N,BOUNDARY,513243593,N,0.0,1.0,132.4873767727116,34.38325467361329,,,,,1.0,
B-513243593-S,BOUNDARY,513243593,S,0.0,0.0,,,,,,,1.0,
B-513243593-W,BOUNDARY,513243593,W,1.0,1.0,132.48730189085194,34.381307965314406,,,,,1.0,
B-513243632-E,BOUNDARY,513243632,E,1.0,0.0,132.42453036220104,34.384368170021155,,,,,1.0,
B-513243632-N,BOUNDARY,513243632,N,0.0,0.0,,,,,,,1.0,
B-513243632-S,BOUNDARY,513243632,S,0.0,0.0,,,,,,,1.0,
B-513243632-W,BOUNDARY,513243632,W,0.0,0.0,,,,,,,1.0,
B-513243634-E,BOUNDARY,513243634,E,1.0,1.0,132.42506608559728,34.39163833039754,,,,,1.0,
B-513243634-N,BOUNDARY,513243634,N,0.0,0.0,,,,,,,1.0,
B-513243634-S,BOUNDARY,513243634,S,0.0,0.0,,,,,,,1.0,
B-513243634-W,BOUNDARY,513243634,W,0.0,0.0,,,,,,,1.0,
B-513243641-E,BOUNDARY,513243641,E,1.0,1.0,132.43105864814868,34.38426475078732,,,,,1.0,
B-513243641-N,BOUNDARY,513243641,N,1.0,1.0,132.42732884375533,34.38747296815232,,,,,1.0,
B-513243641-S,BOUNDARY,513243641,S,1.0,1.0,132.42773493419034,34.383127571984716,,,,,1.0,
B-513243641-W,BOUNDARY,513243641,W,1.0,0.0,132.42453036220104,34.384368170021155,,,,,1.0,
B-513243642-E,BOUNDARY,513243642,E,1.0,1.0,132.43744651547163,34.3867584590831,,,,,1.0,
B-513243642-N,BOUNDARY,513243642,N,1.0,1.0,132.433979738191,34.38755293477776,,,,,1.0,
B-513243642-S,BOUNDARY,513243642,S,1.0,1.0,132.4329799690879,34.383364340670276,,,,,1.0,
B-513243642-W,BOUNDARY,513243642,W,1.0,1.0,132.43105864814868,34.38426475078732,,,,,1.0,
B-513243643-E,BOUNDARY,513243643,E,1.0,0.0,132.4315787937599,34.388409723895045,,,,,1.0,
B-513243643-N,BOUNDARY,513243643,N,1.0,0.0,132.43051534635617,34.3929478976112,,,,,1.0,
B-513243643-S,BOUNDARY,513243643,S,1.0,1.0,132.42732884375533,34.38747296815232,,,,,1.0,
B-513243643-W,BOUNDARY,513243643,W,1.0,1.0,132.42509486354223,34.390806458962786,,,,,1.0,
B-513243644-E,BOUNDARY,513243644,E,1.0,1.0,132.43809421798957,34.390149990252844,,,,,1.0,
B-513243644-N,BOUNDARY,513243644,N,1.0,1.0,132.43237533048728,34.39186040076129,,,,,1.0,
B-513243644-S,BOUNDARY,513243644,S,1.0,1.0,132.433979738191,34.38755293477776,,,,,1.0,
B-513243644-W,BOUNDARY,513243644,W,1.0,0.0,132.4315787937599,34.388409723895045,,,,,1.0,
B-513243651-E,BOUNDARY,513243651,E,1.0,1.0,132.44365868225512,34.38454186625451,,,,,1.0,
B-513243651-N,BOUNDARY,513243651,N,1.0,1.0,132.4405113615114,34.387307229537804,,,,,1.0,
B-513243651-S,BOUNDARY,513243651,S,1.0,1.0,132.43994815810868,34.38337552006144,,,,,1.0,
B-513243651-W,BOUNDARY,513243651,W,1.0,1.0,132.43744651547163,34.3867584590831,,,,,1.0,
B-513243652-E,BOUNDARY,513243652,E,1.0,0.0,132.44987287153623,34.38495520708891,,,,,1.0,
B-513243652-N,BOUNDARY,513243652,N,1.0,1.0,132.44939929247573,34.38768054880645,,,,,1.0,
B-513243652-S,BOUNDARY,513243652,S,1.0,1.0,132.44798629489165,34.38318550421704,,,,,1.0,
B-513243652-W,BOUNDARY,513243652,W,1.0,1.0,132.44365868225512,34.38454186625451,,,,,1.0,
B-513243653-E,BOUNDARY,513243653,E,1.0,1.0,132.4437706340559,34.39175688849832,,,,,1.0,
B-513243653-N,BOUNDARY,513243653,N,1.0,1.0,132.44183585158987,34.39174560033001,,,,,1.0,
B-513243653-S,BOUNDARY,513243653,S,1.0,1.0,132.4405113615114,34.387307229537804,,,,,1.0,
B-513243653-W,BOUNDARY,513243653,W,1.0,1.0,132.43809421798957,34.390149990252844,,,,,1.0,
B-513243654-E,BOUNDARY,513243654,E,1.0,0.0,132.4500121218491,34.38961339089546,,,,,1.0,
B-513243654-N,BOUNDARY,513243654,N,1.0,1.0,132.44421532892198,34.39185947939278,,,,,1.0,
B-513243654-S,BOUNDARY,513243654,S,1.0,1.0,132.44939929247573,34.38768054880645,,,,,1.0,
B-513243654-W,BOUNDARY,513243654,W,1.0,1.0,132.44370370724468,34.38951746449913,,,,,1.0,
B-513243661-E,BOUNDARY,513243661,E,1.0,0.0,132.45682043852725,34.38555426997723,,,,,1.0,
B-513243661-N,BOUNDARY,513243661,N,1.0,0.0,132.4515722915749,34.38761817837282,,,,,1.0,
B-513243661-S,BOUNDARY,513243661,S,1.0,1.0,132.4518959052448,34.38326540300623,,,,,1.0,
B-513243661-W,BOUNDARY,513243661,W,1.0,0.0,132.44987287153623,34.38495520708891,,,,,1.0,
B-513243662-E,BOUNDARY,513243662,E,1.0,0.0,132.46219961548786,34.385885576515484,,,,,1.0,
B-513243662-N,BOUNDARY,513243662,N,1.0,1.0,132.4611529839216,34.38744754634822,,,,,1.0,
B-513243662-S,BOUNDARY,513243662,S,1.0,1.0,132.4566899565728,34.38329431912423,,,,,1.0,
B-513243662-W,BOUNDARY,513243662,W,1.0,0.0,132.45682043852725,34.38555426997723,,,,,1.0,
B-513243663-E,BOUNDARY,513243663,E,1.0,0.0,132.45596418159442,34.38768887306013,,,,,1.0,
B-513243663-N,BOUNDARY,513243663,N,1.0,1.0,132.45586022295615,34.39220943783243,,,,,1.0,
B-513243663-S,BOUNDARY,513243663,S,1.0,0.0,132.4515722915749,34.38761817837282,,,,,1.0,
B-513243663-W,BOUNDARY,513243663,W,1.0,0.0,132.4500121218491,34.38961339089546,,,,,1.0,
B-513243664-E,BOUNDARY,513243664,E,1.0,0.0,132.46234819848917,34.388089471588074,,,,,1.0,
B-513243664-N,BOUNDARY,513243664,N,1.0,1.0,132.46226939709044,34.39172439213034,,,,,1.0,
B-513243664-S,BOUNDARY,513243664,S,1.0,1.0,132.4611529839216,34.38744754634822,,,,,1.0,
B-513243664-W,BOUNDARY,513243664,W,1.0,0.0,132.4560659977974,34.38878389793069,,,,,1.0,
B-513243671-E,BOUNDARY,513243671,E,1.0,0.0,132.44292957706267,34.38582223540158,,,,,1.0,
B-513243671-N,BOUNDARY,513243671,N,1.0,0.0,132.4448446914661,34.384213825721964,,,,,1.0,
B-513243671-S,BOUNDARY,513243671,S,1.0,1.0,132.46594826656846,34.383277799869866,,,,,1.0,
B-513243671-W,BOUNDARY,513243671,W,1.0,0.0,132.46219961548786,34.385885576515484,,,,,1.0,
B-513243672-E,BOUNDARY,513243672,E,1.0,0.0,132.4748134125534,34.38604079589521,,,,,1.0,
B-513243672-N,BOUNDARY,513243672,N,1.0,0.0,132.44944835514588,34.38637160816313,,,,,1.0,
B-513243672-S,BOUNDARY,513243672,S,1.0,0.0,132.4487846047448,34.387625801662644,,,,,1.0,
B-513243672-W,BOUNDARY,513243672,W,1.0,0.0,132.44292957706267,34.38582223540158,,,,,1.0,
B-513243673-E,BOUNDARY,513243673,E,1.0,0.0,132.446080303256,34.38603044202582,,,,,1.0,
B-513243673-N,BOUNDARY,513243673,N,1.0,0.0,132.44422183545697,34.384682007494504,,,,,1.0,
B-513243673-S,BOUNDARY,513243673,S,1.0,0.0,132.4448446914661,34.384213825721964,,,,,1.0,
B-513243673-W,BOUNDARY,513243673,W,1.0,0.0,132.46234819848917,34.388089471588074,,,,,1.0,
B-513243674-E,BOUNDARY,513243674,E,1.0,1.0,132.44490451524987,34.381475071670735,,,,,1.0,
B-513243674-N,BOUNDARY,513243674,N,1.0,1.0,132.47218502234372,34.391694373232575,,,,,1.0,
B-513243674-S,BOUNDARY,513243674,S,1.0,0.0,132.44944835514588,34.38637160816313,,,,,1.0,
B-513243674-W,BOUNDARY,513243674,W,1.0,0.0,132.446080303256,34.38603044202582,,,,,1.0,
B-513243681-E,BOUNDARY,513243681,E,1.0,1.0,132.48164059270795,34.386974271002664,,,,,1.0,
B-513243681-N,BOUNDARY,513243681,N,1.0,1.0,132.47607707637314,34.38707953221002,,,,,1.0,
B-513243681-S,BOUNDARY,513243681,S,1.0,1.0,132.4794804502516,34.38331776668503,,,,,1.0,
B-513243681-W,BOUNDARY,513243681,W,1.0,0.0,132.4748134125534,34.38604079589521,,,,,1.0,
B-513243682-E,BOUNDARY,513243682,E,1.0,1.0,132.4874251839184,34.38593212696287,,,,,1.0,
B-513243682-N,BOUNDARY,513243682,N,1.0,1.0,132.48189023528775,34.38748461667608,,,,,1.0,
B-513243682-S,BOUNDARY,513243682,S,1.0,1.0,132.48547341827705,34.38328762271634,,,,,1.0,
B-513243682-W,BOUNDARY,513243682,W,1.0,1.0,132.48164059270795,34.386974271002664,,,,,1.0,
B-513243683-E,BOUNDARY,513243683,E,1.0,1.0,132.48135409098626,34.39079276248304,,,,,1.0,
B-513243683-N,BOUNDARY,513243683,N,1.0,1.0,132.4798952128512,34.39155374908682,,,,,1.0,
B-513243683-S,BOUNDARY,513243683,S,1.0,1.0,132.47607707637314,34.38707953221002,,,,,1.0,
B-513243683-W,BOUNDARY,513243683,W,1.0,1.0,132.44490451524987,34.381475071670735,,,,,1.0,
B-513243684-E,BOUNDARY,513243684,E,1.0,1.0,132.48751513579674,34.390153611464186,,,,,1.0,
B-513243684-N,BOUNDARY,513243684,N,0.0,1.0,132.4824073639372,34.39164946219603,,,,,1.0,
B-513243684-S,BOUNDARY,513243684,S,1.0,1.0,132.48189023528775,34.38748461667608,,,,,1.0,
B-513243684-W,BOUNDARY,513243684,W,1.0,1.0,132.48135409098626,34.39079276248304,,,,,1.0,
B-513243691-E,BOUNDARY,513243691,E,0.0,0.0,,,,,,,1.0,
B-513243691-N,BOUNDARY,513243691,N,0.0,0.0,,,,,,,1.0,
B-513243691-S,BOUNDARY,513243691,S,0.0,1.0,132.4873767727116,34.38325467361329,,,,,1.0,
B-513243691-W,BOUNDARY,513243691,W,1.0,1.0,132.4874251839184,34.38593212696287,,,,,1.0,
B-513243693-E,BOUNDARY,513243693,E,0.0,0.0,,,,,,,1.0,
B-513243693-N,BOUNDARY,513243693,N,1.0,0.0,132.48739688483064,34.39137939842854,,,,,1.0,
B-513243693-S,BOUNDARY,513243693,S,0.0,0.0,,,,,,,1.0,
B-513243693-W,BOUNDARY,513243693,W,1.0,1.0,132.48751513579674,34.390153611464186,,,,,1.0,
B-513243732-E,BOUNDARY,513243732,E,0.0,1.0,132.4252783343005,34.39466816089183,,,,,1.0,
B-513243732-N,BOUNDARY,513243732,N,0.0,0.0,,,,,,,1.0,
B-513243732-S,BOUNDARY,513243732,S,1.0,0.0,132.4297277624962,34.389198071194976,,,,,1.0,
B-513243732-W,BOUNDARY,513243732,W,0.0,0.0,,,,,,,1.0,
B-513243734-E,BOUNDARY,513243734,E,1.0,1.0,132.42534513305858,34.396211408467835,,,,,1.0,
B-513243734-N,BOUNDARY,513243734,N,0.0,0.0,,,,,,,1.0,
B-513243734-S,BOUNDARY,513243734,S,0.0,0.0,,,,,,,1.0,
B-513243734-W,BOUNDARY,513243734,W,0.0,0.0,,,,,,,1.0,
B-513243741-E,BOUNDARY,513243741,E,1.0,1.0,132.4312776180519,34.39352514310157,,,,,1.0,
B-513243741-N,BOUNDARY,513243741,N,1.0,1.0,132.4275181609217,34.39586631576596,,,,,1.0,
B-513243741-S,BOUNDARY,513243741,S,1.0,1.0,132.42506608559728,34.39163833039754,,,,,1.0,
B-513243741-W,BOUNDARY,513243741,W,0.0,1.0,132.4252783343005,34.39466816089183,,,,,1.0,
B-513243742-E,BOUNDARY,513243742,E,1.0,1.0,132.43753599593322,34.39295662854952,,,,,1.0,
B-513243742-N,BOUNDARY,513243742,N,1.0,1.0,132.43452455419748,34.39579701373956,,,,,1.0,
B-513243742-S,BOUNDARY,513243742,S,1.0,1.0,132.43237533048728,34.39186040076129,,,,,1.0,
B-513243742-W,BOUNDARY,513243742,W,1.0,1.0,132.4312776180519,34.39352514310157,,,,,1.0,
B-513243743-E,BOUNDARY,513243743,E,1.0,1.0,132.43125933416272,34.39936018229684,,,,,1.0,
B-513243743-N,BOUNDARY,513243743,N,1.0,1.0,132.43072503596005,34.399876819346005,,,,,1.0,
B-513243743-S,BOUNDARY,513243743,S,1.0,1.0,132.4275181609217,34.39586631576596,,,,,1.0,
B-513243743-W,BOUNDARY,513243743,W,1.0,1.0,132.42534513305858,34.396211408467835,,,,,1.0,
B-513243744-E,BOUNDARY,513243744,E,1.0,1.0,132.437527174052,34.398138376474186,,,,,1.0,
B-513243744-N,BOUNDARY,513243744,N,1.0,1.0,132.4355425235388,34.400066470997444,,,,,1.0,
B-513243744-S,BOUNDARY,513243744,S,1.0,1.0,132.43452455419748,34.39579701373956,,,,,1.0,
B-513243744-W,BOUNDARY,513243744,W,1.0,1.0,132.43125933416272,34.39936018229684,,,,,1.0,
B-513243751-E,BOUNDARY,513243751,E,1.0,1.0,132.4437706340559,34.39175688849832,,,,,1.0,
B-513243751-N,BOUNDARY,513243751,N,1.0,1.0,132.44003280220508,34.395772648109364,,,,,1.0,
B-513243751-S,BOUNDARY,513243751,S,1.0,1.0,132.44183585158987,34.39174560033001,,,,,1.0,
B-513243751-W,BOUNDARY,513243751,W,1.0,1.0,132.43753599593322,34.39295662854952,,,,,1.0,
B-513243752-E,BOUNDARY,513243752,E,1.0,1.0,132.4501107730626,34.39483666450607,,,,,1.0,
B-513243752-N,BOUNDARY,513243752,N,1.0,1.0,132.44530870075693,34.39596670168046,,,,,1.0,
B-513243752-S,BOUNDARY,513243752,S,1.0,1.0,132.44421532892198,34.39185947939278,,,,,1.0,
B-513243752-W,BOUNDARY,513243752,W,1.0,1.0,132.4437706340559,34.39175688849832,,,,,1.0,
B-513243753-E,BOUNDARY,513243753,E,1.0,1.0,132.44406648412541,34.39747767176043,,,,,1.0,
B-513243753-N,BOUNDARY,513243753,N,1.0,1.0,132.43903016965928,34.39970006035785,,,,,1.0,
B-513243753-S,BOUNDARY,513243753,S,1.0,1.0,132.44003280220508,34.395772648109364,,,,,1.0,
B-513243753-W,BOUNDARY,513243753,W,1.0,1.0,132.437527174052,34.398138376474186,,,,,1.0,
B-513243754-E,BOUNDARY,513243754,E,1.0,1.0,132.45058832799552,34.39874037644772,,,,,1.0,
B-513243754-N,BOUNDARY,513243754,N,1.0,1.0,132.44658971745653,34.39992325223999,,,,,1.0,
B-513243754-S,BOUNDARY,513243754,S,1.0,1.0,132.44530870075693,34.39596670168046,,,,,1.0,
B-513243754-W,BOUNDARY,513243754,W,1.0,1.0,132.44406648412541,34.39747767176043,,,,,1.0,
B-513243761-E,BOUNDARY,513243761,E,1.0,1.0,132.4561774977864,34.3931213493601,,,,,1.0,
B-513243761-N,BOUNDARY,513243761,N,1.0,0.0,132.45104523436152,34.39545620198465,,,,,1.0,
B-513243761-S,BOUNDARY,513243761,S,1.0,1.0,132.45586022295615,34.39220943783243,,,,,1.0,
B-513243761-W,BOUNDARY,513243761,W,1.0,1.0,132.4501107730626,34.39483666450607,,,,,1.0,
B-513243762-E,BOUNDARY,513243762,E,1.0,1.0,132.46255788783745,34.39284199140101,,,,,1.0,
B-513243762-N,BOUNDARY,513243762,N,1.0,1.0,132.46231002932316,34.395842585237624,,,,,1.0,
B-513243762-S,BOUNDARY,513243762,S,1.0,1.0,132.45949486694101,34.391656413958366,,,,,1.0,
B-513243762-W,BOUNDARY,513243762,W,1.0,1.0,132.4561774977864,34.3931213493601,,,,,1.0,
B-513243763-E,BOUNDARY,513243763,E,1.0,0.0,132.456376297938,34.39866657390508,,,,,1.0,
B-513243763-N,BOUNDARY,513243763,N,1.0,1.0,132.45087149745032,34.40003682390838,,,,,1.0,
B-513243763-S,BOUNDARY,513243763,S,1.0,0.0,132.45104523436152,34.39545620198465,,,,,1.0,
B-513243763-W,BOUNDARY,513243763,W,1.0,1.0,132.45058832799552,34.39874037644772,,,,,1.0,
B-513243764-E,BOUNDARY,513243764,E,1.0,0.0,132.46296489846176,34.39746311950624,,,,,1.0,
B-513243764-N,BOUNDARY,513243764,N,1.0,0.0,132.46113841499553,34.40003645622874,,,,,1.0,
B-513243764-S,BOUNDARY,513243764,S,1.0,1.0,132.46231002932316,34.395842585237624,,,,,1.0,
B-513243764-W,BOUNDARY,513243764,W,1.0,0.0,132.456376297938,34.39866657390508,,,,,1.0,
B-513243771-E,BOUNDARY,513243771,E,1.0,1.0,132.468847883554,34.39394146519812,,,,,1.0,
B-513243771-N,BOUNDARY,513243771,N,1.0,1.0,132.46567026404813,34.395964304842394,,,,,1.0,
B-513243771-S,BOUNDARY,513243771,S,1.0,0.0,132.44422183545697,34.384682007494504,,,,,1.0,
B-513243771-W,BOUNDARY,513243771,W,1.0,1.0,132.46255788783745,34.39284199140101,,,,,1.0,
B-513243772-E,BOUNDARY,513243772,E,1.0,1.0,132.4746651755144,34.394746966069555,,,,,1.0,
B-513243772-N,BOUNDARY,513243772,N,1.0,1.0,132.47110043304482,34.395897030133284,,,,,1.0,
B-513243772-S,BOUNDARY,513243772,S,1.0,1.0,132.47218502234372,34.391694373232575,,,,,1.0,
B-513243772-W,BOUNDARY,513243772,W,1.0,1.0,132.468847883554,34.39394146519812,,,,,1.0,
B-513243773-E,BOUNDARY,513243773,E,1.0,0.0,132.46828347525062,34.39755465625901,,,,,1.0,
B-513243773-N,BOUNDARY,513243773,N,1.0,0.0,132.4656136172724,34.40058343070087,,,,,1.0,
B-513243773-S,BOUNDARY,513243773,S,1.0,1.0,132.46567026404813,34.395964304842394,,,,,1.0,
B-513243773-W,BOUNDARY,513243773,W,1.0,0.0,132.46296489846176,34.39746311950624,,,,,1.0,
B-513243774-E,BOUNDARY,513243774,E,1.0,0.0,132.4745725147635,34.39606346026498,,,,,1.0,
B-513243774-N,BOUNDARY,513243774,N,1.0,1.0,132.47416197080793,34.39995774985843,,,,,1.0,
B-513243774-S,BOUNDARY,513243774,S,1.0,1.0,132.47110043304482,34.395897030133284,,,,,1.0,
B-513243774-W,BOUNDARY,513243774,W,1.0,0.0,132.46828347525062,34.39755465625901,,,,,1.0,
B-513243781-E,BOUNDARY,513243781,E,0.0,1.0,132.48134444851095,34.391614167935536,,,,,1.0,
B-513243781-N,BOUNDARY,513243781,N,0.0,0.0,,,,,,,1.0,
B-513243781-S,BOUNDARY,513243781,S,1.0,1.0,132.4798952128512,34.39155374908682,,,,,1.0,
B-513243781-W,BOUNDARY,513243781,W,1.0,1.0,132.4746651755144,34.394746966069555,,,,,1.0,
B-513243782-E,BOUNDARY,513243782,E,0.0,0.0,,,,,,,1.0,
B-513243782-N,BOUNDARY,513243782,N,0.0,0.0,,,,,,,1.0,
B-513243782-S,BOUNDARY,513243782,S,0.0,1.0,132.4824073639372,34.39164946219603,,,,,1.0,
B-513243782-W,BOUNDARY,513243782,W,0.0,0.0,,,,,,,1.0,
B-513243783-E,BOUNDARY,513243783,E,0.0,0.0,,,,,,,1.0,
B-513243783-N,BOUNDARY,513243783,N,1.0,1.0,132.48074573468693,34.40019345528525,,,,,1.0,
B-513243783-S,BOUNDARY,513243783,S,0.0,0.0,,,,,,,1.0,
B-513243783-W,BOUNDARY,513243783,W,1.0,0.0,132.4745725147635,34.39606346026498,,,,,1.0,
B-513243784-E,BOUNDARY,513243784,E,0.0,0.0,,,,,,,1.0,
B-513243784-N,BOUNDARY,513243784,N,1.0,1.0,132.48646158858244,34.40007557347963,,,,,1.0,
B-513243784-S,BOUNDARY,513243784,S,0.0,0.0,,,,,,,1.0,
B-513243784-W,BOUNDARY,513243784,W,0.0,0.0,,,,,,,1.0,
B-513243791-E,BOUNDARY,513243791,E,0.0,0.0,,,,,,,1.0,
B-513243791-N,BOUNDARY,513243791,N,0.0,0.0,,,,,,,1.0,
B-513243791-S,BOUNDARY,513243791,S,1.0,0.0,132.48739688483064,34.39137939842854,,,,,1.0,
B-513243791-W,BOUNDARY,513243791,W,0.0,0.0,,,,,,,1.0,
B-513243832-E,BOUNDARY,513243832,E,1.0,1.0,132.42523441687695,34.40029885624863,,,,,1.0,
B-513243832-N,BOUNDARY,513243832,N,0.0,0.0,,,,,,,1.0,
B-513243832-S,BOUNDARY,513243832,S,0.0,0.0,,,,,,,1.0,
B-513243832-W,BOUNDARY,513243832,W,0.0,0.0,,,,,,,1.0,
B-513243834-E,BOUNDARY,513243834,E,0.0,1.0,132.42510927288515,34.40545051858753,,,,,1.0,
B-513243834-N,BOUNDARY,513243834,N,0.0,0.0,,,,,,,1.0,
B-513243834-S,BOUNDARY,513243834,S,0.0,0.0,,,,,,,1.0,
B-513243834-W,BOUNDARY,513243834,W,0.0,0.0,,,,,,,1.0,
B-513243841-E,BOUNDARY,513243841,E,1.0,1.0,132.43072503596005,34.399876819346005,,,,,1.0,
B-513243841-N,BOUNDARY,513243841,N,1.0,1.0,132.42864375855788,34.40428207148466,,,,,1.0,
B-513243841-S,BOUNDARY,513243841,S,1.0,1.0,132.42777299189382,34.40008920336238,,,,,1.0,
B-513243841-W,BOUNDARY,513243841,W,1.0,1.0,132.42523441687695,34.40029885624863,,,,,1.0,
B-513243842-E,BOUNDARY,513243842,E,1.0,1.0,132.43709331904998,34.40177073277788,,,,,1.0,
B-513243842-N,BOUNDARY,513243842,N,1.0,1.0,132.43258619459814,34.40421372498319,,,,,1.0,
B-513243842-S,BOUNDARY,513243842,S,1.0,1.0,132.4355425235388,34.400066470997444,,,,,1.0,
B-513243842-W,BOUNDARY,513243842,W,1.0,1.0,132.43126421445746,34.40094812258104,,,,,1.0,
B-513243843-E,BOUNDARY,513243843,E,1.0,0.0,132.43131484953435,34.405016905190806,,,,,1.0,
B-513243843-N,BOUNDARY,513243843,N,0.0,0.0,,,,,,,1.0,
B-513243843-S,BOUNDARY,513243843,S,1.0,1.0,132.42864375855788,34.40428207148466,,,,,1.0,
B-513243843-W,BOUNDARY,513243843,W,0.0,1.0,132.42510927288515,34.40545051858753,,,,,1.0,
B-513243844-E,BOUNDARY,513243844,E,1.0,1.0,132.43740659559376,34.406280911696456,,,,,1.0,
B-513243844-N,BOUNDARY,513243844,N,1.0,1.0,132.43590644369968,34.40821025678755,,,,,1.0,
B-513243844-S,BOUNDARY,513243844,S,1.0,1.0,132.43258619459814,34.40421372498319,,,,,1.0,
B-513243844-W,BOUNDARY,513243844,W,1.0,0.0,132.43131484953435,34.405016905190806,,,,,1.0,
B-513243851-E,BOUNDARY,513243851,E,1.0,0.0,132.44346343769544,34.400062703691944,,,,,1.0,
B-513243851-N,BOUNDARY,513243851,N,0.0,0.0,,,,,,,1.0,
B-513243851-S,BOUNDARY,513243851,S,1.0,1.0,132.43903016965928,34.39970006035785,,,,,1.0,
B-513243851-W,BOUNDARY,513243851,W,1.0,1.0,132.43709331904998,34.40177073277788,,,,,1.0,
B-513243852-E,BOUNDARY,513243852,E,0.0,1.0,132.45028236620226,34.4038463939858,,,,,1.0,
B-513243852-N,BOUNDARY,513243852,N,0.0,0.0,,,,,,,1.0,
B-513243852-S,BOUNDARY,513243852,S,1.0,1.0,132.44658971745653,34.39992325223999,,,,,1.0,
B-513243852-W,BOUNDARY,513243852,W,1.0,0.0,132.44346343769544,34.400062703691944,,,,,1.0,
B-513243853-E,BOUNDARY,513243853,E,0.0,0.0,,,,,,,1.0,
B-513243853-N,BOUNDARY,513243853,N,0.0,1.0,132.43876037317742,34.408415096113906,,,,,1.0,
B-513243853-S,BOUNDARY,513243853,S,1.0,0.0,132.4371332773251,34.4045519483205,,,,,1.0,
B-513243853-W,BOUNDARY,513243853,W,1.0,1.0,132.43740659559376,34.406280911696456,,,,,1.0,
B-513243854-E,BOUNDARY,513243854,E,1.0,1.0,132.4501899090313,34.40814731767842,,,,,1.0,
B-513243854-N,BOUNDARY,513243854,N,1.0,1.0,132.4476009560062,34.40832478451855,,,,,1.0,
B-513243854-S,BOUNDARY,513243854,S,0.0,0.0,,,,,,,1.0,
B-513243854-W,BOUNDARY,513243854,W,0.0,0.0,,,,,,,1.0,
