weekday_type,hour,facility_mid,size_class,size_emp_min,size_emp_max,active1_start_hour,active1_end_hour,active2_start_hour,active2_end_hour,hourly_base,size_multiplier,m_default,notes
SAT,12,物流施設,M,30,99,0.0,24.0,,,0.9,1.0,0.9,
SAT,12,物流施設,L,100,249,0.0,24.0,,,0.9,1.3,1.17,
SAT,12,物流施設,XL,250,1000000000,0.0,24.0,,,0.9,1.6,1.44,
SAT,13,物流施設,S,1,29,0.0,24.0,,,0.9,0.7,0.63,
SAT,13,物流施設,M,30,99,0.0,24.0,,,0.9,1.0,0.9,
SAT,13,物流施設,L,100,249,0.0,24.0,,,0.9,1.3,1.17,
SAT,13,物流施設,XL,250,1000000000,0.0,24.0,,,0.9,1.6,1.44,
SAT,14,物流施設,S,1,29,0.0,24.0,,,0.9,0.7,0.63,
SAT,14,物流施設,M,30,99,0.0,24.0,,,0.9,1.0,0.9,
SAT,14,物流施設,L,100,249,0.0,24.0,,,0.9,1.3,1.17,
SAT,14,物流施設,XL,250,1000000000,0.0,24.0,,,0.9,1.6,1.44,
SAT,15,物流施設,S,1,29,0.0,24.0,,,0.9,0.7,0.63,
SAT,15,物流施設,M,30,99,0.0,24.0,,,0.9,1.0,0.9,
SAT,15,物流施設,L,100,249,0.0,24.0,,,0.9,1.3,1.17,
SAT,15,物流施設,XL,250,1000000000,0.0,24.0,,,0.9,1.6,1.44,
SAT,16,物流施設,S,1,29,0.0,24.0,,,0.9,0.7,0.63,
SAT,16,物流施設,M,30,99,0.0,24.0,,,0.9,1.0,0.9,
SAT,16,物流施設,L,100,249,0.0,24.0,,,0.9,1.3,1.17,
SAT,16,物流施設,XL,250,1000000000,0.0,24.0,,,0.9,1.6,1.44,
SAT,17,物流施設,S,1,29,0.0,24.0,,,0.97,0.7,0.68,
SAT,17,物流施設,M,30,99,0.0,24.0,,,0.97,1.0,0.97,
SAT,17,物流施設,L,100,249,0.0,24.0,,,0.97,1.3,1.26,
SAT,17,物流施設,XL,250,1000000000,0.0,24.0,,,0.97,1.6,1.55,
SAT,18,物流施設,S,1,29,0.0,24.0,,,1.03,0.7,0.72,
SAT,18,物流施設,M,30,99,0.0,24.0,,,1.03,1.0,1.03,
SAT,18,物流施設,L,100,249,0.0,24.0,,,1.03,1.3,1.34,
SAT,18,物流施設,XL,250,1000000000,0.0,24.0,,,1.03,1.6,1.65,
SAT,19,物流施設,S,1,29,0.0,24.0,,,1.1,0.7,0.77,
SAT,19,物流施設,M,30,99,0.0,24.0,,,1.1,1.0,1.1,
SAT,19,物流施設,L,100,249,0.0,24.0,,,1.1,1.3,1.43,
SAT,19,物流施設,XL,250,1000000000,0.0,24.0,,,1.1,1.6,1.76,
SAT,20,物流施設,S,1,29,0.0,24.0,,,1.1,0.7,0.77,
SAT,20,物流施設,M,30,99,0.0,24.0,,,1.1,1.0,1.1,
SAT,20,物流施設,L,100,249,0.0,24.0,,,1.1,1.3,1.43,
SAT,20,物流施設,XL,250,1000000000,0.0,24.0,,,1.1,1.6,1.76,
SAT,21,物流施設,S,1,29,0.0,24.0,,,1.1,0.7,0.77,
SAT,21,物流施設,M,30,99,0.0,24.0,,,1.1,1.0,1.1,
SAT,21,物流施設,L,100,249,0.0,24.0,,,1.1,1.3,1.43,
SAT,21,物流施設,XL,250,1000000000,0.0,24.0,,,1.1,1.6,1.76,
SAT,22,物流施設,S,1,29,0.0,24.0,,,1.1,0.7,0.77,
SAT,22,物流施設,M,30,99,0.0,24.0,,,1.1,1.0,1.1,
SAT,22,物流施設,L,100,249,0.0,24.0,,,1.1,1.3,1.43,
SAT,22,物流施設,XL,250,1000000000,0.0,24.0,,,1.1,1.6,1.76,
SAT,23,物流施設,S,1,29,0.0,24.0,,,1.17,0.7,0.82,
SAT,23,物流施設,M,30,99,0.0,24.0,,,1.17,1.0,1.17,
SAT,23,物流施設,L,100,249,0.0,24.0,,,1.17,1.3,1.52,
SAT,23,物流施設,XL,250,1000000000,0.0,24.0,,,1.17,1.6,1.87,
SAT,0,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,0,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,0,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,0,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,1,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,1,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,1,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,1,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,2,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,2,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,2,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,2,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,3,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,3,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,3,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,3,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,4,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,4,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,4,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,4,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,5,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,5,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,5,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,5,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,6,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,6,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,6,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,6,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,7,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,7,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,7,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,7,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,8,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,8,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,8,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,8,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,9,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,9,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,9,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,9,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,10,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,10,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,10,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,10,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,11,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,11,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,11,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,11,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,12,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,12,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,12,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,12,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,13,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,13,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,13,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,13,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,14,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,14,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,14,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,14,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,15,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,15,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,15,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,15,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,16,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,16,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,16,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,16,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,17,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,17,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,17,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,17,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,18,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,18,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,18,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,18,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,19,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,19,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,19,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,19,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,20,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,20,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,20,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,20,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,21,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,21,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,21,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,21,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,22,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,22,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,22,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,22,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,23,病院,S,1,49,9.0,17.0,,,0.9,0.6,0.54,
SAT,23,病院,M,50,199,9.0,17.0,,,0.9,0.9,0.81,
SAT,23,病院,L,200,499,9.0,17.0,,,0.9,1.2,1.08,
SAT,23,病院,XL,500,1000000000,9.0,17.0,,,0.9,1.6,1.44,
SAT,0,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,0,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,0,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,0,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,1,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,1,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,1,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,1,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,2,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,2,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,2,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,2,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,3,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,3,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,3,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,3,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,4,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,4,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,4,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,4,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,5,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,5,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,5,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,5,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,6,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,6,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,6,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,6,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,7,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,7,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,7,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,7,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,8,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,8,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,8,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,8,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,9,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,9,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,9,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,9,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,10,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,10,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,10,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,10,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,11,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,11,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,11,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,11,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,12,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,12,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,12,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,12,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,13,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,13,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,13,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,13,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,14,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,14,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,14,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,14,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,15,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,15,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,15,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,15,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,16,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,16,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,16,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,16,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,17,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,17,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,17,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,17,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,18,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,18,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,18,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,18,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,19,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,19,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,19,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,19,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,20,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,20,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,20,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,20,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,21,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,21,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,21,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,21,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,22,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,22,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,22,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,22,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,23,オフィス,S,1,9,,,,,0.3,0.6,0.18,
SAT,23,オフィス,M,10,49,,,,,0.3,0.85,0.26,
SAT,23,オフィス,L,50,199,,,,,0.3,1.0,0.3,
SAT,23,オフィス,XL,200,1000000000,,,,,0.3,1.25,0.38,
SAT,0,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,0,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,0,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,0,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,1,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,1,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,1,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,1,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,2,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,2,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,2,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,2,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,3,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,3,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,3,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,3,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,4,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,4,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,4,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,4,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,5,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,5,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,5,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,5,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,6,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,6,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,6,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,6,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,7,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,7,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,7,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,7,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,8,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,8,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,8,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,8,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,9,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,9,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,9,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,9,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,10,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,10,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,10,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,10,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,11,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,11,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,11,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,11,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,12,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,12,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,12,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,12,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,13,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,13,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,13,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,13,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,14,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,14,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,14,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,14,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,15,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,15,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,15,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,15,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,16,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,16,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,16,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,16,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,17,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,17,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,17,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,17,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,18,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,18,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,18,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,18,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,19,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,19,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,19,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,19,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,20,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,20,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,20,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,20,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,21,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,21,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,21,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,21,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,22,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,22,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,22,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,22,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,23,官公庁,S,1,49,,,,,0.1,0.8,0.08,
SAT,23,官公庁,M,50,199,,,,,0.1,1.0,0.1,
SAT,23,官公庁,L,200,999,,,,,0.1,1.25,0.12,
SAT,23,官公庁,XL,1000,1000000000,,,,,0.1,1.5,0.15,
SAT,0,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.67,0.75,0.5,
SAT,0,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.67,1.0,0.67,
SAT,0,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.67,1.3,0.87,
SAT,0,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.67,1.7,1.14,
SAT,1,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.5,0.75,0.38,
SAT,1,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.5,1.0,0.5,
SAT,1,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.5,1.3,0.65,
SAT,1,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.5,1.7,0.85,
SAT,2,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.5,0.75,0.38,
SAT,2,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.5,1.0,0.5,
SAT,2,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.5,1.3,0.65,
SAT,2,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.5,1.7,0.85,
SAT,3,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.5,0.75,0.38,
SAT,3,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.5,1.0,0.5,
SAT,3,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.5,1.3,0.65,
SAT,3,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.5,1.7,0.85,
SAT,4,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.5,0.75,0.38,
SAT,4,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.5,1.0,0.5,
SAT,4,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.5,1.3,0.65,
SAT,4,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.5,1.7,0.85,
SAT,5,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.67,0.75,0.5,
SAT,5,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.67,1.0,0.67,
SAT,5,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.67,1.3,0.87,
SAT,5,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.67,1.7,1.14,
SAT,6,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,0.83,0.75,0.62,
SAT,6,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,0.83,1.0,0.83,
SAT,6,飲食店集積,L,100,299,11.0,15.0,18.0,23.0,0.83,1.3,1.08,
SAT,6,飲食店集積,XL,300,1000000000,11.0,15.0,18.0,23.0,0.83,1.7,1.41,
SAT,7,飲食店集積,S,1,19,11.0,15.0,18.0,23.0,1.0,0.75,0.75,
SAT,7,飲食店集積,M,20,99,11.0,15.0,18.0,23.0,1.0,1.0,1.0,
